graph_type,nodes,edges,greatest_time,strongly_connected,path_length
data/wico-graph/Non_Conspiracy_Graphs/,13,2,181896,12,0
data/wico-graph/Non_Conspiracy_Graphs/,21,22,321334,20,1
data/wico-graph/Non_Conspiracy_Graphs/,89,52,5478843,85,0
data/wico-graph/Non_Conspiracy_Graphs/,86,29,10714448,82,0
data/wico-graph/Non_Conspiracy_Graphs/,97,12,80088,93,0
data/wico-graph/Non_Conspiracy_Graphs/,95,25,426932,85,0
data/wico-graph/Non_Conspiracy_Graphs/,19,16,317917,18,1
data/wico-graph/Non_Conspiracy_Graphs/,82,48,3176663,81,0
data/wico-graph/Non_Conspiracy_Graphs/,17,13,96707,17,1
data/wico-graph/Non_Conspiracy_Graphs/,95,224,546752,57,0
data/wico-graph/Non_Conspiracy_Graphs/,88,72,8484024,87,0
data/wico-graph/Non_Conspiracy_Graphs/,36,32,129764,35,1
data/wico-graph/Non_Conspiracy_Graphs/,33,56,278813,15,1
data/wico-graph/Non_Conspiracy_Graphs/,13,15,8265,12,1
data/wico-graph/Non_Conspiracy_Graphs/,95,153,556459,61,0
data/wico-graph/Non_Conspiracy_Graphs/,92,165,77717,58,0
data/wico-graph/Non_Conspiracy_Graphs/,81,407,11775325,31,1
data/wico-graph/Non_Conspiracy_Graphs/,92,72,394268,82,0
data/wico-graph/Non_Conspiracy_Graphs/,90,24,6284747,79,0
data/wico-graph/Non_Conspiracy_Graphs/,38,46,128723,33,2
data/wico-graph/Non_Conspiracy_Graphs/,78,83,173027,72,1
data/wico-graph/Non_Conspiracy_Graphs/,90,216,14143495,51,0
data/wico-graph/Non_Conspiracy_Graphs/,79,19,2761764,72,0
data/wico-graph/Non_Conspiracy_Graphs/,88,29,5790951,77,0
data/wico-graph/Non_Conspiracy_Graphs/,25,69,158774,12,0
data/wico-graph/Non_Conspiracy_Graphs/,93,418,152657,42,2
data/wico-graph/Non_Conspiracy_Graphs/,7,10,7216,3,1
data/wico-graph/Non_Conspiracy_Graphs/,17,34,142790,13,2
data/wico-graph/Non_Conspiracy_Graphs/,89,83,3576428,82,1
data/wico-graph/Non_Conspiracy_Graphs/,71,152,100672,54,2
data/wico-graph/Non_Conspiracy_Graphs/,29,25,45758,29,1
data/wico-graph/Non_Conspiracy_Graphs/,93,413,21957030,39,1
data/wico-graph/Non_Conspiracy_Graphs/,74,3701,391223,2,1
data/wico-graph/Non_Conspiracy_Graphs/,40,24,139971,39,1
data/wico-graph/Non_Conspiracy_Graphs/,90,556,28563123,15,0
data/wico-graph/Non_Conspiracy_Graphs/,86,60,2686741,78,1
data/wico-graph/Non_Conspiracy_Graphs/,94,233,2544254,44,0
data/wico-graph/Non_Conspiracy_Graphs/,25,55,24879,14,1
data/wico-graph/Non_Conspiracy_Graphs/,10,9,52639,10,1
data/wico-graph/Non_Conspiracy_Graphs/,82,641,9653142,18,0
data/wico-graph/Non_Conspiracy_Graphs/,89,108,682368,70,0
data/wico-graph/Non_Conspiracy_Graphs/,87,71,106049945,73,1
data/wico-graph/Non_Conspiracy_Graphs/,94,124,1448547,62,1
data/wico-graph/Non_Conspiracy_Graphs/,85,296,7018754,38,1
data/wico-graph/Non_Conspiracy_Graphs/,94,704,392517,23,0
data/wico-graph/Non_Conspiracy_Graphs/,35,33,2934404,32,0
data/wico-graph/Non_Conspiracy_Graphs/,93,51,9030848,81,1
data/wico-graph/Non_Conspiracy_Graphs/,84,204,264150,52,1
data/wico-graph/Non_Conspiracy_Graphs/,93,181,50636,53,1
data/wico-graph/Non_Conspiracy_Graphs/,9,6,1241,9,0
data/wico-graph/Non_Conspiracy_Graphs/,28,22,90424,28,0
data/wico-graph/Non_Conspiracy_Graphs/,7,6,79614,7,1
data/wico-graph/Non_Conspiracy_Graphs/,91,40,26042370,84,1
data/wico-graph/Non_Conspiracy_Graphs/,92,11,3663858,92,0
data/wico-graph/Non_Conspiracy_Graphs/,86,128,1425579,41,1
data/wico-graph/Non_Conspiracy_Graphs/,5,7,749107,2,1
data/wico-graph/Non_Conspiracy_Graphs/,89,34,8968887,80,0
data/wico-graph/Non_Conspiracy_Graphs/,20,44,230789,11,3
data/wico-graph/Non_Conspiracy_Graphs/,5,4,28614,4,1
data/wico-graph/Non_Conspiracy_Graphs/,84,24,3799729,79,0
data/wico-graph/Non_Conspiracy_Graphs/,12,14,163410,7,0
data/wico-graph/Non_Conspiracy_Graphs/,97,139,306936,58,1
data/wico-graph/Non_Conspiracy_Graphs/,7,12,10656,3,1
data/wico-graph/Non_Conspiracy_Graphs/,95,214,3736450,52,2
data/wico-graph/Non_Conspiracy_Graphs/,93,103,414029,63,1
data/wico-graph/Non_Conspiracy_Graphs/,78,22,440543,76,0
data/wico-graph/Non_Conspiracy_Graphs/,97,522,171726,24,1
data/wico-graph/Non_Conspiracy_Graphs/,80,4,1244188,80,0
data/wico-graph/Non_Conspiracy_Graphs/,93,44,2283494,89,1
data/wico-graph/Non_Conspiracy_Graphs/,94,92,2333719,77,0
data/wico-graph/Non_Conspiracy_Graphs/,6,7,7848,4,1
data/wico-graph/Non_Conspiracy_Graphs/,96,193,482980,46,2
data/wico-graph/Non_Conspiracy_Graphs/,13,9,14665,13,1
data/wico-graph/Non_Conspiracy_Graphs/,95,40,8922654,91,1
data/wico-graph/Non_Conspiracy_Graphs/,21,36,166678,14,1
data/wico-graph/Non_Conspiracy_Graphs/,30,46,86752,27,3
data/wico-graph/Non_Conspiracy_Graphs/,63,354,82196,14,0
data/wico-graph/Non_Conspiracy_Graphs/,24,19,77342,24,1
data/wico-graph/Non_Conspiracy_Graphs/,83,174,83141278,42,1
data/wico-graph/Non_Conspiracy_Graphs/,88,84,6506996,84,1
data/wico-graph/Non_Conspiracy_Graphs/,22,95,69079,5,2
data/wico-graph/Non_Conspiracy_Graphs/,89,63,207399,78,0
data/wico-graph/Non_Conspiracy_Graphs/,96,209,1058221,49,1
data/wico-graph/Non_Conspiracy_Graphs/,89,191,242133,57,1
data/wico-graph/Non_Conspiracy_Graphs/,85,75,2756820,77,0
data/wico-graph/Non_Conspiracy_Graphs/,97,149,11260057,61,0
data/wico-graph/Non_Conspiracy_Graphs/,98,174,2174566,62,2
data/wico-graph/Non_Conspiracy_Graphs/,91,91,6188036,69,0
data/wico-graph/Non_Conspiracy_Graphs/,48,77,87269,32,0
data/wico-graph/Non_Conspiracy_Graphs/,5,3,60253,5,0
data/wico-graph/Non_Conspiracy_Graphs/,43,37,2774949,31,0
data/wico-graph/Non_Conspiracy_Graphs/,8,33,84063,2,1
data/wico-graph/Non_Conspiracy_Graphs/,13,13,88923,12,1
data/wico-graph/Non_Conspiracy_Graphs/,87,335,33513185,29,1
data/wico-graph/Non_Conspiracy_Graphs/,98,80,906920,93,0
data/wico-graph/Non_Conspiracy_Graphs/,6,9,9306,5,1
data/wico-graph/Non_Conspiracy_Graphs/,87,54,463430,78,0
data/wico-graph/Non_Conspiracy_Graphs/,85,279,12294313,27,1
data/wico-graph/Non_Conspiracy_Graphs/,90,245,287218,53,1
data/wico-graph/Non_Conspiracy_Graphs/,23,38,169890,15,0
data/wico-graph/Non_Conspiracy_Graphs/,5,8,232809,1,1
data/wico-graph/Non_Conspiracy_Graphs/,95,62,1228303,73,0
data/wico-graph/Non_Conspiracy_Graphs/,96,77,695263,90,1
data/wico-graph/Non_Conspiracy_Graphs/,92,173,746725,61,1
data/wico-graph/Non_Conspiracy_Graphs/,91,70,775333,70,0
data/wico-graph/Non_Conspiracy_Graphs/,10,6,199779,10,0
data/wico-graph/Non_Conspiracy_Graphs/,33,5,260644,31,0
data/wico-graph/Non_Conspiracy_Graphs/,52,50,157550,50,0
data/wico-graph/Non_Conspiracy_Graphs/,92,36,538044,85,0
data/wico-graph/Non_Conspiracy_Graphs/,74,189,12881073,40,0
data/wico-graph/Non_Conspiracy_Graphs/,48,316,128402,7,1
data/wico-graph/Non_Conspiracy_Graphs/,10,8,89591,10,1
data/wico-graph/Non_Conspiracy_Graphs/,5,6,2613,3,1
data/wico-graph/Non_Conspiracy_Graphs/,91,37,6088916,82,0
data/wico-graph/Non_Conspiracy_Graphs/,15,25,52097456,4,0
data/wico-graph/Non_Conspiracy_Graphs/,91,136,179037,61,1
data/wico-graph/Non_Conspiracy_Graphs/,93,403,9374352,43,1
data/wico-graph/Non_Conspiracy_Graphs/,95,239,474871,43,0
data/wico-graph/Non_Conspiracy_Graphs/,49,120,129319,21,0
data/wico-graph/Non_Conspiracy_Graphs/,86,27,4654774,86,0
data/wico-graph/Non_Conspiracy_Graphs/,83,93,70713,72,1
data/wico-graph/Non_Conspiracy_Graphs/,72,168,78357,53,2
data/wico-graph/Non_Conspiracy_Graphs/,89,206,82208,56,1
data/wico-graph/Non_Conspiracy_Graphs/,99,2142,1226830,5,2
data/wico-graph/Non_Conspiracy_Graphs/,6,7,47383,4,1
data/wico-graph/Non_Conspiracy_Graphs/,89,194,101427,53,1
data/wico-graph/Non_Conspiracy_Graphs/,6,10,59959,3,0
data/wico-graph/Non_Conspiracy_Graphs/,77,85,1788131,52,0
data/wico-graph/Non_Conspiracy_Graphs/,23,42,35119,10,1
data/wico-graph/Non_Conspiracy_Graphs/,6,5,51219,6,1
data/wico-graph/Non_Conspiracy_Graphs/,21,38,72742,14,0
data/wico-graph/Non_Conspiracy_Graphs/,95,1500,194994,12,1
data/wico-graph/Non_Conspiracy_Graphs/,30,27,777776,26,2
data/wico-graph/Non_Conspiracy_Graphs/,74,79,29539,68,2
data/wico-graph/Non_Conspiracy_Graphs/,13,65,79204,1,1
data/wico-graph/Non_Conspiracy_Graphs/,88,53,14591436,80,0
data/wico-graph/Non_Conspiracy_Graphs/,94,49,12727513,92,0
data/wico-graph/Non_Conspiracy_Graphs/,91,330,430714,44,1
data/wico-graph/Non_Conspiracy_Graphs/,92,76,1062871,89,1
data/wico-graph/Non_Conspiracy_Graphs/,37,67,143633,25,0
data/wico-graph/Non_Conspiracy_Graphs/,97,97,1324943,88,1
data/wico-graph/Non_Conspiracy_Graphs/,32,155,3085736,10,1
data/wico-graph/Non_Conspiracy_Graphs/,27,88,63148,9,1
data/wico-graph/Non_Conspiracy_Graphs/,16,14,99972,11,0
data/wico-graph/Non_Conspiracy_Graphs/,30,4,2695319,28,0
data/wico-graph/Non_Conspiracy_Graphs/,11,9,76058,11,1
data/wico-graph/Non_Conspiracy_Graphs/,93,54,6162747,81,0
data/wico-graph/Non_Conspiracy_Graphs/,78,46,4385581,73,0
data/wico-graph/Non_Conspiracy_Graphs/,90,51,1155361,75,0
data/wico-graph/Non_Conspiracy_Graphs/,20,9,118313,20,0
data/wico-graph/Non_Conspiracy_Graphs/,8,17,118644,2,1
data/wico-graph/Non_Conspiracy_Graphs/,94,27,18580644,93,1
data/wico-graph/Non_Conspiracy_Graphs/,98,113,304683,78,1
data/wico-graph/Non_Conspiracy_Graphs/,86,442,23682894,21,1
data/wico-graph/Non_Conspiracy_Graphs/,57,46,41074,56,1
data/wico-graph/Non_Conspiracy_Graphs/,95,82,11359290,80,0
data/wico-graph/Non_Conspiracy_Graphs/,84,181,53228712,44,1
data/wico-graph/Non_Conspiracy_Graphs/,93,56,13287114,86,0
data/wico-graph/Non_Conspiracy_Graphs/,42,45,70838,40,0
data/wico-graph/Non_Conspiracy_Graphs/,64,110,141851,44,2
data/wico-graph/Non_Conspiracy_Graphs/,93,163,314893,61,1
data/wico-graph/Non_Conspiracy_Graphs/,91,233,256314,61,1
data/wico-graph/Non_Conspiracy_Graphs/,88,47,3775350,73,1
data/wico-graph/Non_Conspiracy_Graphs/,3,2,4994,2,0
data/wico-graph/Non_Conspiracy_Graphs/,11,16,45874,6,1
data/wico-graph/Non_Conspiracy_Graphs/,42,8,693110,39,0
data/wico-graph/Non_Conspiracy_Graphs/,43,67,241221,36,1
data/wico-graph/Non_Conspiracy_Graphs/,94,88,1615892,89,1
data/wico-graph/Non_Conspiracy_Graphs/,92,94,882650,62,0
data/wico-graph/Non_Conspiracy_Graphs/,45,239,112839,7,0
data/wico-graph/Non_Conspiracy_Graphs/,94,356,254807,14,1
data/wico-graph/Non_Conspiracy_Graphs/,12,18,285433,9,1
data/wico-graph/Non_Conspiracy_Graphs/,51,113,96625,36,0
data/wico-graph/Non_Conspiracy_Graphs/,87,365,9163929,37,1
data/wico-graph/Non_Conspiracy_Graphs/,94,574,23094476,29,1
data/wico-graph/Non_Conspiracy_Graphs/,95,1950,104383,5,3
data/wico-graph/Non_Conspiracy_Graphs/,92,53,9614194,74,0
data/wico-graph/Non_Conspiracy_Graphs/,97,114,1031005,79,1
data/wico-graph/Non_Conspiracy_Graphs/,5,3,72193964,5,1
data/wico-graph/Non_Conspiracy_Graphs/,88,100,421230,77,0
data/wico-graph/Non_Conspiracy_Graphs/,30,50,244377,19,0
data/wico-graph/Non_Conspiracy_Graphs/,81,36,7026012,78,1
data/wico-graph/Non_Conspiracy_Graphs/,6,11,16590,2,0
data/wico-graph/Non_Conspiracy_Graphs/,83,277,71732573,33,1
data/wico-graph/Non_Conspiracy_Graphs/,88,47,216333,72,0
data/wico-graph/Non_Conspiracy_Graphs/,8,7,6446,7,2
data/wico-graph/Non_Conspiracy_Graphs/,19,28,5893571,15,1
data/wico-graph/Non_Conspiracy_Graphs/,26,13,84837,25,0
data/wico-graph/Non_Conspiracy_Graphs/,98,399,429794,29,2
data/wico-graph/Non_Conspiracy_Graphs/,93,576,567986,32,0
data/wico-graph/Non_Conspiracy_Graphs/,97,1324,84179,2,1
data/wico-graph/Non_Conspiracy_Graphs/,7,19,118938,1,1
data/wico-graph/Non_Conspiracy_Graphs/,15,21,197272,7,0
data/wico-graph/Non_Conspiracy_Graphs/,29,156,56136,19,1
data/wico-graph/Non_Conspiracy_Graphs/,92,31,231107,87,0
data/wico-graph/Non_Conspiracy_Graphs/,94,266,602055,56,0
data/wico-graph/Non_Conspiracy_Graphs/,86,8,148007,85,0
data/wico-graph/Non_Conspiracy_Graphs/,45,157,296707,22,0
data/wico-graph/Non_Conspiracy_Graphs/,9,9,268742,9,1
data/wico-graph/Non_Conspiracy_Graphs/,89,31,1367519,80,0
data/wico-graph/Non_Conspiracy_Graphs/,93,66,14215218,92,2
data/wico-graph/Non_Conspiracy_Graphs/,10,7,2845,10,1
data/wico-graph/Non_Conspiracy_Graphs/,89,126,135268,70,1
data/wico-graph/Non_Conspiracy_Graphs/,90,29,10868791,77,0
data/wico-graph/Non_Conspiracy_Graphs/,92,27,10165752,83,1
data/wico-graph/Non_Conspiracy_Graphs/,88,34,2011855,78,1
data/wico-graph/Non_Conspiracy_Graphs/,88,77,206719,80,1
data/wico-graph/Non_Conspiracy_Graphs/,100,161,78685,78,1
data/wico-graph/Non_Conspiracy_Graphs/,91,178,334654,68,1
data/wico-graph/Non_Conspiracy_Graphs/,90,52,3026871,90,0
data/wico-graph/Non_Conspiracy_Graphs/,9,12,84783,6,1
data/wico-graph/Non_Conspiracy_Graphs/,62,153,224490,29,0
data/wico-graph/Non_Conspiracy_Graphs/,94,98,1147620,77,0
data/wico-graph/Non_Conspiracy_Graphs/,20,41,353866,13,1
data/wico-graph/Non_Conspiracy_Graphs/,76,172,74312528,41,1
data/wico-graph/Non_Conspiracy_Graphs/,10,18,55309,7,1
data/wico-graph/Non_Conspiracy_Graphs/,30,57,82435,10,4
data/wico-graph/Non_Conspiracy_Graphs/,33,33,57166,24,0
data/wico-graph/Non_Conspiracy_Graphs/,90,243,63357664,55,1
data/wico-graph/Non_Conspiracy_Graphs/,93,737,11648740,16,1
data/wico-graph/Non_Conspiracy_Graphs/,94,99,3229811,80,2
data/wico-graph/Non_Conspiracy_Graphs/,90,9,10424955,88,0
data/wico-graph/Non_Conspiracy_Graphs/,94,142,8151974,65,1
data/wico-graph/Non_Conspiracy_Graphs/,6,9,86959,3,1
data/wico-graph/Non_Conspiracy_Graphs/,94,184,37779431,41,0
data/wico-graph/Non_Conspiracy_Graphs/,88,66,1519983,84,0
data/wico-graph/Non_Conspiracy_Graphs/,94,102,2806768,73,3
data/wico-graph/Non_Conspiracy_Graphs/,10,10,471402,8,0
data/wico-graph/Non_Conspiracy_Graphs/,91,140,167910,85,1
data/wico-graph/Non_Conspiracy_Graphs/,91,136,6925234,51,0
data/wico-graph/Non_Conspiracy_Graphs/,55,42,3583392,52,0
data/wico-graph/Non_Conspiracy_Graphs/,6,11,86361,2,3
data/wico-graph/Non_Conspiracy_Graphs/,6,3,83905,6,1
data/wico-graph/Non_Conspiracy_Graphs/,89,102,674176,76,1
data/wico-graph/Non_Conspiracy_Graphs/,8,12,62989,6,1
data/wico-graph/Non_Conspiracy_Graphs/,91,85,10685304,71,0
data/wico-graph/Non_Conspiracy_Graphs/,90,67,447136,81,0
data/wico-graph/Non_Conspiracy_Graphs/,89,107,59085258,72,1
data/wico-graph/Non_Conspiracy_Graphs/,8,8,21305,5,0
data/wico-graph/Non_Conspiracy_Graphs/,90,610,83842,15,2
data/wico-graph/Non_Conspiracy_Graphs/,96,362,2220461,12,0
data/wico-graph/Non_Conspiracy_Graphs/,20,59,102065,1,2
data/wico-graph/Non_Conspiracy_Graphs/,87,141,4935104,46,0
data/wico-graph/Non_Conspiracy_Graphs/,11,14,45513,9,1
data/wico-graph/Non_Conspiracy_Graphs/,91,82,577237,65,0
data/wico-graph/Non_Conspiracy_Graphs/,16,27,185078,3,1
data/wico-graph/Non_Conspiracy_Graphs/,96,110,216573,80,1
data/wico-graph/Non_Conspiracy_Graphs/,97,174,938140,56,1
data/wico-graph/Non_Conspiracy_Graphs/,100,357,1338525,32,1
data/wico-graph/Non_Conspiracy_Graphs/,82,289,112492825,24,2
data/wico-graph/Non_Conspiracy_Graphs/,99,71,139289,86,0
data/wico-graph/Non_Conspiracy_Graphs/,91,403,14167307,31,1
data/wico-graph/Non_Conspiracy_Graphs/,17,23,36922,15,0
data/wico-graph/Non_Conspiracy_Graphs/,92,62,6357850,83,0
data/wico-graph/Non_Conspiracy_Graphs/,8,7,245996,6,0
data/wico-graph/Non_Conspiracy_Graphs/,23,85,85200,5,1
data/wico-graph/Non_Conspiracy_Graphs/,94,31,3285604,90,0
data/wico-graph/Non_Conspiracy_Graphs/,27,33,77415,25,1
data/wico-graph/Non_Conspiracy_Graphs/,7,6,11983456,6,1
data/wico-graph/Non_Conspiracy_Graphs/,93,109,5776855,66,0
data/wico-graph/Non_Conspiracy_Graphs/,99,116,136026,64,0
data/wico-graph/Non_Conspiracy_Graphs/,97,203,9552120,51,0
data/wico-graph/Non_Conspiracy_Graphs/,5,7,4333,3,1
data/wico-graph/Non_Conspiracy_Graphs/,92,67,95903,87,0
data/wico-graph/Non_Conspiracy_Graphs/,91,299,8514621,31,1
data/wico-graph/Non_Conspiracy_Graphs/,8,11,340143,6,1
data/wico-graph/Non_Conspiracy_Graphs/,26,267,3717052,1,1
data/wico-graph/Non_Conspiracy_Graphs/,25,17,81101,25,1
data/wico-graph/Non_Conspiracy_Graphs/,94,444,172749,27,1
data/wico-graph/Non_Conspiracy_Graphs/,97,117,7936536,82,0
data/wico-graph/Non_Conspiracy_Graphs/,21,6,864098,21,1
data/wico-graph/Non_Conspiracy_Graphs/,56,135,486618,43,1
data/wico-graph/Non_Conspiracy_Graphs/,87,84,7632249,80,1
data/wico-graph/Non_Conspiracy_Graphs/,93,377,493115,37,1
data/wico-graph/Non_Conspiracy_Graphs/,5,7,4281,4,1
data/wico-graph/Non_Conspiracy_Graphs/,36,162,156005,10,0
data/wico-graph/Non_Conspiracy_Graphs/,9,13,9028,3,2
data/wico-graph/Non_Conspiracy_Graphs/,94,88,427681,85,0
data/wico-graph/Non_Conspiracy_Graphs/,23,19,20331,23,0
data/wico-graph/Non_Conspiracy_Graphs/,97,109,643259,82,1
data/wico-graph/Non_Conspiracy_Graphs/,95,78,375867,73,0
data/wico-graph/Non_Conspiracy_Graphs/,6,0,170146,6,0
data/wico-graph/Non_Conspiracy_Graphs/,93,184,436639,48,1
data/wico-graph/Non_Conspiracy_Graphs/,7,13,395538,3,0
data/wico-graph/Non_Conspiracy_Graphs/,17,46,40298,9,3
data/wico-graph/Non_Conspiracy_Graphs/,8,14,31638,1,1
data/wico-graph/Non_Conspiracy_Graphs/,88,139,4394563,63,1
data/wico-graph/Non_Conspiracy_Graphs/,84,42,3351202,79,1
data/wico-graph/Non_Conspiracy_Graphs/,18,11,166918,17,1
data/wico-graph/Non_Conspiracy_Graphs/,7,7,21679,5,1
data/wico-graph/Non_Conspiracy_Graphs/,14,15,5599,12,1
data/wico-graph/Non_Conspiracy_Graphs/,97,118,4716210,65,0
data/wico-graph/Non_Conspiracy_Graphs/,51,82,282697,37,0
data/wico-graph/Non_Conspiracy_Graphs/,92,346,504284,40,0
data/wico-graph/Non_Conspiracy_Graphs/,96,74,4964189,74,0
data/wico-graph/Non_Conspiracy_Graphs/,13,7,42827,13,0
data/wico-graph/Non_Conspiracy_Graphs/,89,19,403496,88,0
data/wico-graph/Non_Conspiracy_Graphs/,90,239,220227,32,1
data/wico-graph/Non_Conspiracy_Graphs/,91,122,56349782,64,0
data/wico-graph/Non_Conspiracy_Graphs/,93,203,371037,42,1
data/wico-graph/Non_Conspiracy_Graphs/,91,104,499761,75,1
data/wico-graph/Non_Conspiracy_Graphs/,31,33,69293,26,1
data/wico-graph/Non_Conspiracy_Graphs/,97,123,178681,90,0
data/wico-graph/Non_Conspiracy_Graphs/,91,116,1667894,76,1
data/wico-graph/Non_Conspiracy_Graphs/,92,263,3267979,44,0
data/wico-graph/Non_Conspiracy_Graphs/,84,55,52030985,77,1
data/wico-graph/Non_Conspiracy_Graphs/,96,19,4215444,95,1
data/wico-graph/Non_Conspiracy_Graphs/,26,28,37424,22,0
data/wico-graph/Non_Conspiracy_Graphs/,8,18,825675,3,2
data/wico-graph/Non_Conspiracy_Graphs/,96,206,4886462,53,2
data/wico-graph/Non_Conspiracy_Graphs/,14,43,59869520,8,1
data/wico-graph/Non_Conspiracy_Graphs/,8,28,53009,2,0
data/wico-graph/Non_Conspiracy_Graphs/,84,25,2531648,78,0
data/wico-graph/Non_Conspiracy_Graphs/,92,96,1183527,80,1
data/wico-graph/Non_Conspiracy_Graphs/,10,9,80751,10,1
data/wico-graph/Non_Conspiracy_Graphs/,95,108,710210,66,0
data/wico-graph/Non_Conspiracy_Graphs/,60,53,681944,60,0
data/wico-graph/Non_Conspiracy_Graphs/,94,289,766012,45,0
data/wico-graph/Non_Conspiracy_Graphs/,88,110,276201,74,0
data/wico-graph/Non_Conspiracy_Graphs/,94,53,8917792,91,0
data/wico-graph/Non_Conspiracy_Graphs/,57,77,52026,38,0
data/wico-graph/Non_Conspiracy_Graphs/,93,85,2343832,92,1
data/wico-graph/Non_Conspiracy_Graphs/,93,66,2773065,85,0
data/wico-graph/Non_Conspiracy_Graphs/,14,27,185069,9,1
data/wico-graph/Non_Conspiracy_Graphs/,20,33,104343,18,0
data/wico-graph/Non_Conspiracy_Graphs/,92,82,1095060,63,0
data/wico-graph/Non_Conspiracy_Graphs/,90,144,86441,67,1
data/wico-graph/Non_Conspiracy_Graphs/,9,19,21421,2,1
data/wico-graph/Non_Conspiracy_Graphs/,5,2,7466,5,1
data/wico-graph/Non_Conspiracy_Graphs/,30,40,434285,22,0
data/wico-graph/Non_Conspiracy_Graphs/,86,29,11684495,84,0
data/wico-graph/Non_Conspiracy_Graphs/,82,28,6709932,82,1
data/wico-graph/Non_Conspiracy_Graphs/,97,125,504765,63,0
data/wico-graph/Non_Conspiracy_Graphs/,90,74,2346961,70,0
data/wico-graph/Non_Conspiracy_Graphs/,91,91,3800495,70,0
data/wico-graph/Non_Conspiracy_Graphs/,74,72,5542116,73,1
data/wico-graph/Non_Conspiracy_Graphs/,79,75,2163768,72,0
data/wico-graph/Non_Conspiracy_Graphs/,84,50,58936805,75,0
data/wico-graph/Non_Conspiracy_Graphs/,19,85,616650,4,1
data/wico-graph/Non_Conspiracy_Graphs/,94,265,214457,45,1
data/wico-graph/Non_Conspiracy_Graphs/,22,22,139193,17,1
data/wico-graph/Non_Conspiracy_Graphs/,20,28,194228,14,0
data/wico-graph/Non_Conspiracy_Graphs/,78,111,4968520,62,1
data/wico-graph/Non_Conspiracy_Graphs/,94,261,12194132,51,0
data/wico-graph/Non_Conspiracy_Graphs/,84,45,2853724,72,0
data/wico-graph/Non_Conspiracy_Graphs/,10,9,122319,10,1
data/wico-graph/Non_Conspiracy_Graphs/,88,40,222529,81,0
data/wico-graph/Non_Conspiracy_Graphs/,13,13,50281,13,1
data/wico-graph/Non_Conspiracy_Graphs/,15,23,465898,8,0
data/wico-graph/Non_Conspiracy_Graphs/,85,390,52725,23,1
data/wico-graph/Non_Conspiracy_Graphs/,43,316,118060,11,2
data/wico-graph/Non_Conspiracy_Graphs/,87,133,9015347,67,1
data/wico-graph/Non_Conspiracy_Graphs/,88,9,11810200,85,0
data/wico-graph/Non_Conspiracy_Graphs/,7,8,706376,4,0
data/wico-graph/Non_Conspiracy_Graphs/,78,349,405346,45,0
data/wico-graph/Non_Conspiracy_Graphs/,91,97,2659716,67,1
data/wico-graph/Non_Conspiracy_Graphs/,82,35,11220764,77,0
data/wico-graph/Non_Conspiracy_Graphs/,13,14,4581,10,1
data/wico-graph/Non_Conspiracy_Graphs/,98,286,7381344,46,1
data/wico-graph/Non_Conspiracy_Graphs/,93,115,1575904,69,1
data/wico-graph/Non_Conspiracy_Graphs/,92,284,12194113,42,0
data/wico-graph/Non_Conspiracy_Graphs/,89,144,236065,64,1
data/wico-graph/Non_Conspiracy_Graphs/,94,209,767683,70,1
data/wico-graph/Non_Conspiracy_Graphs/,97,70,639157,96,0
data/wico-graph/Non_Conspiracy_Graphs/,34,32,48793,30,1
data/wico-graph/Non_Conspiracy_Graphs/,88,68,705817,76,0
data/wico-graph/Non_Conspiracy_Graphs/,96,92,7864808,79,2
data/wico-graph/Non_Conspiracy_Graphs/,36,119,211241,3,0
data/wico-graph/Non_Conspiracy_Graphs/,6,8,507369,3,0
data/wico-graph/Non_Conspiracy_Graphs/,89,59,2007957,83,1
data/wico-graph/Non_Conspiracy_Graphs/,90,80,160632,70,0
data/wico-graph/Non_Conspiracy_Graphs/,93,40,2504592,83,0
data/wico-graph/Non_Conspiracy_Graphs/,97,773,271437,18,1
data/wico-graph/Non_Conspiracy_Graphs/,15,19,28018,11,4
data/wico-graph/Non_Conspiracy_Graphs/,94,224,865840,58,0
data/wico-graph/Non_Conspiracy_Graphs/,6,10,5461,1,1
data/wico-graph/Non_Conspiracy_Graphs/,93,152,7014226,62,1
data/wico-graph/Non_Conspiracy_Graphs/,9,6,55817,9,1
data/wico-graph/Non_Conspiracy_Graphs/,96,46,5535222,82,0
data/wico-graph/Non_Conspiracy_Graphs/,75,90,572974,66,1
data/wico-graph/Non_Conspiracy_Graphs/,89,45,9079235,76,0
data/wico-graph/Non_Conspiracy_Graphs/,98,29,2201129,86,0
data/wico-graph/Non_Conspiracy_Graphs/,22,60,92958,7,2
data/wico-graph/Non_Conspiracy_Graphs/,86,1000,87723,9,2
data/wico-graph/Non_Conspiracy_Graphs/,59,119,717602,25,1
data/wico-graph/Non_Conspiracy_Graphs/,7,0,151042,7,0
data/wico-graph/Non_Conspiracy_Graphs/,94,135,5753368,70,1
data/wico-graph/Non_Conspiracy_Graphs/,100,119,1613875,83,0
data/wico-graph/Non_Conspiracy_Graphs/,84,607,2910880,19,1
data/wico-graph/Non_Conspiracy_Graphs/,90,160,106531,68,1
data/wico-graph/Non_Conspiracy_Graphs/,98,69,1300450,88,0
data/wico-graph/Non_Conspiracy_Graphs/,13,34,247007,3,1
data/wico-graph/Non_Conspiracy_Graphs/,92,126,685952,77,1
